"Grove_Road","Charleville_Mall","Guild_Street","North_Strand_Rd_S_B","North_Strand_Rd_N_B","Time","Day","Month","Year"
31,3,10,6,23,"23:00:00",27,8,2020
13,2,1,3,8,"00:00:00",28,8,2020
5,0,4,1,6,"01:00:00",28,8,2020
4,1,0,2,3,"02:00:00",28,8,2020
7,0,2,0,1,"03:00:00",28,8,2020
8,0,1,2,1,"04:00:00",28,8,2020
21,2,8,16,2,"05:00:00",28,8,2020
92,7,69,42,16,"06:00:00",28,8,2020
126,9,87,80,16,"07:00:00",28,8,2020
184,13,82,100,24,"08:00:00",28,8,2020
88,6,44,33,14,"09:00:00",28,8,2020
59,1,17,16,5,"10:00:00",28,8,2020
51,6,23,21,15,"11:00:00",28,8,2020
116,6,48,49,35,"12:00:00",28,8,2020
117,6,47,40,58,"13:00:00",28,8,2020
129,8,55,37,58,"14:00:00",28,8,2020
119,15,48,36,68,"15:00:00",28,8,2020
159,10,70,59,102,"16:00:00",28,8,2020
231,12,92,62,147,"17:00:00",28,8,2020
168,11,79,55,112,"18:00:00",28,8,2020
170,12,69,58,82,"19:00:00",28,8,2020
140,15,33,28,52,"20:00:00",28,8,2020
103,9,39,37,42,"21:00:00",28,8,2020
48,5,34,21,40,"22:00:00",28,8,2020
57,3,28,21,48,"23:00:00",28,8,2020
31,0,6,6,18,"00:00:00",29,8,2020
23,3,3,9,9,"01:00:00",29,8,2020
7,0,3,2,4,"02:00:00",29,8,2020
5,0,3,2,0,"03:00:00",29,8,2020
7,0,3,1,0,"04:00:00",29,8,2020
8,1,3,5,3,"05:00:00",29,8,2020
32,2,19,19,12,"06:00:00",29,8,2020
52,2,44,35,7,"07:00:00",29,8,2020
74,7,34,39,14,"08:00:00",29,8,2020
91,7,44,53,32,"09:00:00",29,8,2020
118,22,68,46,50,"10:00:00",29,8,2020
107,22,47,54,61,"11:00:00",29,8,2020
126,17,68,53,61,"12:00:00",29,8,2020
152,23,67,55,64,"13:00:00",29,8,2020
138,28,69,64,77,"14:00:00",29,8,2020
132,16,86,73,79,"15:00:00",29,8,2020
146,12,71,66,70,"16:00:00",29,8,2020
126,12,62,60,62,"17:00:00",29,8,2020
117,11,60,36,82,"18:00:00",29,8,2020
129,16,57,45,77,"19:00:00",29,8,2020
98,5,35,35,34,"20:00:00",29,8,2020
95,5,28,20,34,"21:00:00",29,8,2020
64,4,26,11,30,"22:00:00",29,8,2020
39,2,26,24,33,"23:00:00",29,8,2020
28,0,10,10,23,"00:00:00",30,8,2020
19,1,6,3,13,"01:00:00",30,8,2020
7,0,4,3,9,"02:00:00",30,8,2020
9,1,1,0,4,"03:00:00",30,8,2020
3,0,2,3,3,"04:00:00",30,8,2020
12,1,2,2,2,"05:00:00",30,8,2020
19,1,17,8,12,"06:00:00",30,8,2020
37,1,18,23,11,"07:00:00",30,8,2020
50,0,20,32,13,"08:00:00",30,8,2020
72,2,49,39,30,"09:00:00",30,8,2020
114,21,76,59,58,"10:00:00",30,8,2020
147,14,101,65,70,"11:00:00",30,8,2020
177,21,94,67,66,"12:00:00",30,8,2020
136,21,135,85,104,"13:00:00",30,8,2020
157,21,94,75,89,"14:00:00",30,8,2020
142,9,100,89,64,"15:00:00",30,8,2020
161,17,80,66,53,"16:00:00",30,8,2020
123,9,84,57,68,"17:00:00",30,8,2020
147,13,64,61,57,"18:00:00",30,8,2020
118,9,72,49,54,"19:00:00",30,8,2020
110,3,50,42,40,"20:00:00",30,8,2020
79,11,14,10,48,"21:00:00",30,8,2020
53,1,22,11,24,"22:00:00",30,8,2020
25,1,9,10,24,"23:00:00",30,8,2020
9,2,5,4,5,"00:00:00",31,8,2020
7,0,0,0,8,"01:00:00",31,8,2020
6,0,2,1,5,"02:00:00",31,8,2020
4,0,2,1,1,"03:00:00",31,8,2020
7,0,1,6,2,"04:00:00",31,8,2020
23,0,7,16,5,"05:00:00",31,8,2020
96,11,80,71,7,"06:00:00",31,8,2020
197,7,104,106,22,"07:00:00",31,8,2020
271,32,159,183,40,"08:00:00",31,8,2020
138,11,70,90,41,"09:00:00",31,8,2020
110,10,59,70,25,"10:00:00",31,8,2020
107,9,58,62,43,"11:00:00",31,8,2020
131,13,65,59,67,"12:00:00",31,8,2020
139,8,76,53,76,"13:00:00",31,8,2020
135,16,50,48,71,"14:00:00",31,8,2020
160,9,65,45,94,"15:00:00",31,8,2020
182,17,90,63,144,"16:00:00",31,8,2020
266,28,166,68,205,"17:00:00",31,8,2020
249,21,112,57,170,"18:00:00",31,8,2020
170,15,70,39,96,"19:00:00",31,8,2020
102,16,61,49,55,"20:00:00",31,8,2020
71,11,23,30,42,"21:00:00",31,8,2020
58,2,10,20,36,"22:00:00",31,8,2020
25,2,7,6,11,"23:00:00",31,8,2020
7,0,4,4,14,"00:00:00",1,9,2020
4,2,2,1,4,"01:00:00",1,9,2020
2,1,3,1,3,"02:00:00",1,9,2020
4,0,2,0,1,"03:00:00",1,9,2020
10,0,0,6,1,"04:00:00",1,9,2020
25,2,6,17,6,"05:00:00",1,9,2020
109,9,89,69,13,"06:00:00",1,9,2020
218,15,122,127,32,"07:00:00",1,9,2020
301,27,180,221,50,"08:00:00",1,9,2020
159,15,86,102,38,"09:00:00",1,9,2020
74,7,48,61,30,"10:00:00",1,9,2020
101,11,38,44,33,"11:00:00",1,9,2020
135,12,72,55,78,"12:00:00",1,9,2020
136,14,71,49,72,"13:00:00",1,9,2020
130,18,72,58,70,"14:00:00",1,9,2020
147,14,58,55,91,"15:00:00",1,9,2020
215,17,97,67,154,"16:00:00",1,9,2020
339,27,144,82,225,"17:00:00",1,9,2020
295,23,132,76,189,"18:00:00",1,9,2020
186,12,89,64,116,"19:00:00",1,9,2020
148,18,70,39,72,"20:00:00",1,9,2020
75,6,27,22,61,"21:00:00",1,9,2020
58,7,19,13,34,"22:00:00",1,9,2020
45,1,11,8,21,"23:00:00",1,9,2020
11,0,3,8,18,"00:00:00",2,9,2020
11,0,1,2,7,"01:00:00",2,9,2020
6,0,0,2,2,"02:00:00",2,9,2020
4,0,0,0,2,"03:00:00",2,9,2020
13,0,1,4,3,"04:00:00",2,9,2020
23,1,10,12,5,"05:00:00",2,9,2020
78,8,73,59,12,"06:00:00",2,9,2020
174,10,81,84,18,"07:00:00",2,9,2020
200,10,85,102,19,"08:00:00",2,9,2020
87,4,35,54,13,"09:00:00",2,9,2020
51,2,6,17,14,"10:00:00",2,9,2020
68,2,36,30,21,"11:00:00",2,9,2020
111,6,49,41,25,"12:00:00",2,9,2020
124,10,51,40,54,"13:00:00",2,9,2020
124,11,55,48,50,"14:00:00",2,9,2020
122,7,62,42,76,"15:00:00",2,9,2020
156,7,83,45,94,"16:00:00",2,9,2020
244,12,113,46,125,"17:00:00",2,9,2020
223,25,144,38,126,"18:00:00",2,9,2020
174,19,197,38,85,"19:00:00",2,9,2020
131,9,55,25,66,"20:00:00",2,9,2020
83,11,40,22,44,"21:00:00",2,9,2020
52,2,12,12,41,"22:00:00",2,9,2020
35,6,6,10,18,"23:00:00",2,9,2020
20,1,3,5,10,"00:00:00",3,9,2020
3,0,1,0,3,"01:00:00",3,9,2020
2,0,1,1,2,"02:00:00",3,9,2020
3,0,0,3,1,"03:00:00",3,9,2020
12,0,0,5,1,"04:00:00",3,9,2020
22,1,7,15,5,"05:00:00",3,9,2020
89,6,76,69,9,"06:00:00",3,9,2020
225,19,127,147,24,"07:00:00",3,9,2020
311,31,177,192,50,"08:00:00",3,9,2020
165,7,101,125,21,"09:00:00",3,9,2020
87,10,47,49,27,"10:00:00",3,9,2020
106,6,56,45,35,"11:00:00",3,9,2020
160,13,63,72,59,"12:00:00",3,9,2020
142,17,84,65,84,"13:00:00",3,9,2020
135,19,73,47,74,"14:00:00",3,9,2020
155,16,66,61,92,"15:00:00",3,9,2020
197,11,91,62,148,"16:00:00",3,9,2020
339,21,138,67,177,"17:00:00",3,9,2020
256,21,130,56,200,"18:00:00",3,9,2020
196,16,73,50,121,"19:00:00",3,9,2020
157,15,70,43,59,"20:00:00",3,9,2020
105,3,31,17,37,"21:00:00",3,9,2020
63,2,19,17,38,"22:00:00",3,9,2020
47,0,11,14,37,"23:00:00",3,9,2020
24,0,4,2,26,"00:00:00",4,9,2020
9,0,3,3,4,"01:00:00",4,9,2020
4,0,0,0,4,"02:00:00",4,9,2020
6,0,4,1,2,"03:00:00",4,9,2020
14,1,1,6,2,"04:00:00",4,9,2020
28,2,8,13,5,"05:00:00",4,9,2020
87,9,76,79,12,"06:00:00",4,9,2020
208,14,112,118,29,"07:00:00",4,9,2020
299,31,164,195,55,"08:00:00",4,9,2020
143,10,73,88,30,"09:00:00",4,9,2020
95,7,50,56,31,"10:00:00",4,9,2020
105,12,49,51,29,"11:00:00",4,9,2020
157,11,63,50,69,"12:00:00",4,9,2020
162,15,71,45,78,"13:00:00",4,9,2020
168,14,60,44,72,"14:00:00",4,9,2020
152,20,73,25,94,"15:00:00",4,9,2020
223,16,107,50,151,"16:00:00",4,9,2020
262,22,126,57,173,"17:00:00",4,9,2020
186,13,102,52,126,"18:00:00",4,9,2020
213,12,59,18,70,"19:00:00",4,9,2020
115,13,58,52,56,"20:00:00",4,9,2020
88,8,29,31,46,"21:00:00",4,9,2020
62,0,22,18,46,"22:00:00",4,9,2020
71,5,22,12,48,"23:00:00",4,9,2020
32,0,9,3,23,"00:00:00",5,9,2020
16,0,9,4,14,"01:00:00",5,9,2020
10,1,1,5,8,"02:00:00",5,9,2020
3,0,0,5,6,"03:00:00",5,9,2020
5,0,3,3,2,"04:00:00",5,9,2020
14,3,6,8,2,"05:00:00",5,9,2020
31,0,23,21,7,"06:00:00",5,9,2020
58,2,34,35,12,"07:00:00",5,9,2020
69,8,38,40,26,"08:00:00",5,9,2020
80,12,64,62,35,"09:00:00",5,9,2020
96,10,58,55,39,"10:00:00",5,9,2020
114,21,79,55,52,"11:00:00",5,9,2020
135,18,75,58,73,"12:00:00",5,9,2020
137,19,84,61,79,"13:00:00",5,9,2020
158,16,60,63,73,"14:00:00",5,9,2020
120,19,59,76,84,"15:00:00",5,9,2020
137,2,55,64,73,"16:00:00",5,9,2020
112,18,57,69,55,"17:00:00",5,9,2020
118,10,61,48,72,"18:00:00",5,9,2020
98,10,36,32,51,"19:00:00",5,9,2020
67,5,27,24,22,"20:00:00",5,9,2020
50,3,22,21,26,"21:00:00",5,9,2020
40,0,17,5,30,"22:00:00",5,9,2020
38,5,15,12,31,"23:00:00",5,9,2020
34,1,9,3,19,"00:00:00",6,9,2020
18,1,4,7,14,"01:00:00",6,9,2020
6,0,1,1,7,"02:00:00",6,9,2020
3,0,0,1,3,"03:00:00",6,9,2020
5,0,1,2,2,"04:00:00",6,9,2020
10,0,3,3,2,"05:00:00",6,9,2020
19,1,12,17,5,"06:00:00",6,9,2020
40,1,27,24,12,"07:00:00",6,9,2020
54,7,26,32,27,"08:00:00",6,9,2020
73,5,39,40,20,"09:00:00",6,9,2020
80,11,50,38,43,"10:00:00",6,9,2020
89,17,63,41,54,"11:00:00",6,9,2020
117,15,71,33,63,"12:00:00",6,9,2020
128,20,95,68,77,"13:00:00",6,9,2020
118,13,77,70,78,"14:00:00",6,9,2020
122,11,88,80,69,"15:00:00",6,9,2020
140,13,82,69,85,"16:00:00",6,9,2020
149,14,79,70,84,"17:00:00",6,9,2020
117,7,62,77,74,"18:00:00",6,9,2020
107,7,70,29,63,"19:00:00",6,9,2020
114,6,56,32,54,"20:00:00",6,9,2020
77,5,32,20,35,"21:00:00",6,9,2020
42,3,31,18,43,"22:00:00",6,9,2020
25,1,6,4,25,"23:00:00",6,9,2020
15,2,7,2,16,"00:00:00",7,9,2020
3,0,0,3,7,"01:00:00",7,9,2020
8,0,0,1,1,"02:00:00",7,9,2020
2,0,1,1,4,"03:00:00",7,9,2020
8,0,0,7,0,"04:00:00",7,9,2020
26,2,11,18,4,"05:00:00",7,9,2020
83,4,78,62,10,"06:00:00",7,9,2020
182,15,105,116,24,"07:00:00",7,9,2020
258,19,121,143,38,"08:00:00",7,9,2020
127,6,81,67,19,"09:00:00",7,9,2020
67,5,30,38,21,"10:00:00",7,9,2020
83,6,46,41,27,"11:00:00",7,9,2020
133,9,34,32,29,"12:00:00",7,9,2020
118,6,45,30,62,"13:00:00",7,9,2020
101,9,62,24,51,"14:00:00",7,9,2020
128,18,44,40,70,"15:00:00",7,9,2020
166,16,87,31,126,"16:00:00",7,9,2020
250,24,123,68,183,"17:00:00",7,9,2020
217,22,107,51,124,"18:00:00",7,9,2020
140,18,76,41,94,"19:00:00",7,9,2020
117,12,53,35,44,"20:00:00",7,9,2020
54,8,37,20,30,"21:00:00",7,9,2020
39,7,23,9,34,"22:00:00",7,9,2020
25,1,9,7,16,"23:00:00",7,9,2020
10,3,2,5,8,"00:00:00",8,9,2020
5,1,0,2,3,"01:00:00",8,9,2020
4,2,0,0,2,"02:00:00",8,9,2020
7,0,1,0,4,"03:00:00",8,9,2020
9,0,0,3,2,"04:00:00",8,9,2020
21,1,14,16,5,"05:00:00",8,9,2020
109,8,86,79,15,"06:00:00",8,9,2020
245,14,138,154,21,"07:00:00",8,9,2020
352,36,195,260,59,"08:00:00",8,9,2020
152,14,97,86,27,"09:00:00",8,9,2020
74,8,43,50,27,"10:00:00",8,9,2020
84,8,53,68,40,"11:00:00",8,9,2020
116,14,63,61,67,"12:00:00",8,9,2020
135,7,60,64,75,"13:00:00",8,9,2020
167,17,71,72,85,"14:00:00",8,9,2020
172,16,61,60,98,"15:00:00",8,9,2020
202,26,105,36,154,"16:00:00",8,9,2020
359,24,155,50,231,"17:00:00",8,9,2020
309,27,133,59,208,"18:00:00",8,9,2020
193,20,74,39,106,"19:00:00",8,9,2020
172,13,80,50,73,"20:00:00",8,9,2020
81,8,37,29,58,"21:00:00",8,9,2020
60,4,26,10,31,"22:00:00",8,9,2020
47,2,10,5,26,"23:00:00",8,9,2020
14,3,5,8,10,"00:00:00",9,9,2020
4,0,5,2,5,"01:00:00",9,9,2020
0,1,2,3,3,"02:00:00",9,9,2020
7,1,3,2,2,"03:00:00",9,9,2020
13,0,0,5,2,"04:00:00",9,9,2020
18,1,9,18,6,"05:00:00",9,9,2020
109,8,94,84,19,"06:00:00",9,9,2020
239,13,141,152,21,"07:00:00",9,9,2020
341,32,209,232,45,"08:00:00",9,9,2020
162,20,98,107,29,"09:00:00",9,9,2020
105,4,47,64,34,"10:00:00",9,9,2020
102,7,56,40,34,"11:00:00",9,9,2020
135,13,61,49,54,"12:00:00",9,9,2020
157,7,50,48,82,"13:00:00",9,9,2020
126,14,62,45,73,"14:00:00",9,9,2020
155,10,73,46,92,"15:00:00",9,9,2020
180,22,105,61,172,"16:00:00",9,9,2020
316,30,182,54,248,"17:00:00",9,9,2020
281,27,129,74,214,"18:00:00",9,9,2020
217,23,86,58,105,"19:00:00",9,9,2020
129,13,70,37,79,"20:00:00",9,9,2020
76,5,37,21,46,"21:00:00",9,9,2020
57,5,19,9,46,"22:00:00",9,9,2020
46,1,21,10,31,"23:00:00",9,9,2020
16,2,3,3,17,"00:00:00",10,9,2020
3,2,0,2,4,"01:00:00",10,9,2020
3,0,0,2,3,"02:00:00",10,9,2020
5,0,1,1,1,"03:00:00",10,9,2020
9,0,0,4,0,"04:00:00",10,9,2020
21,1,9,17,8,"05:00:00",10,9,2020
91,8,88,75,15,"06:00:00",10,9,2020
258,16,118,169,27,"07:00:00",10,9,2020
317,33,198,226,67,"08:00:00",10,9,2020
167,15,104,105,36,"09:00:00",10,9,2020
82,8,43,57,29,"10:00:00",10,9,2020
89,8,39,44,36,"11:00:00",10,9,2020
148,7,60,43,50,"12:00:00",10,9,2020
138,9,75,48,76,"13:00:00",10,9,2020
120,13,55,31,72,"14:00:00",10,9,2020
168,14,68,44,91,"15:00:00",10,9,2020
226,17,98,63,154,"16:00:00",10,9,2020
324,29,166,73,219,"17:00:00",10,9,2020
273,27,133,72,209,"18:00:00",10,9,2020
183,13,84,28,93,"19:00:00",10,9,2020
134,7,55,35,90,"20:00:00",10,9,2020
93,10,38,21,57,"21:00:00",10,9,2020
50,5,33,12,43,"22:00:00",10,9,2020
50,1,11,10,28,"23:00:00",10,9,2020
24,2,6,6,26,"00:00:00",11,9,2020
9,2,2,1,7,"01:00:00",11,9,2020
2,0,1,2,4,"02:00:00",11,9,2020
4,0,2,2,3,"03:00:00",11,9,2020
7,0,2,3,2,"04:00:00",11,9,2020
26,1,9,17,6,"05:00:00",11,9,2020
115,8,82,57,16,"06:00:00",11,9,2020
210,12,124,134,28,"07:00:00",11,9,2020
280,21,151,178,50,"08:00:00",11,9,2020
154,18,108,60,23,"09:00:00",11,9,2020
84,4,30,41,28,"10:00:00",11,9,2020
81,9,40,39,44,"11:00:00",11,9,2020
144,6,49,49,47,"12:00:00",11,9,2020
139,16,73,37,85,"13:00:00",11,9,2020
139,10,58,43,88,"14:00:00",11,9,2020
165,14,71,37,71,"15:00:00",11,9,2020
187,15,81,35,107,"16:00:00",11,9,2020
293,23,134,54,169,"17:00:00",11,9,2020
204,15,111,57,146,"18:00:00",11,9,2020
192,9,72,22,88,"19:00:00",11,9,2020
131,13,47,42,63,"20:00:00",11,9,2020
81,9,42,37,34,"21:00:00",11,9,2020
60,1,25,15,34,"22:00:00",11,9,2020
54,0,25,19,42,"23:00:00",11,9,2020
35,1,7,4,25,"00:00:00",12,9,2020
19,1,4,5,9,"01:00:00",12,9,2020
12,1,3,0,11,"02:00:00",12,9,2020
9,1,0,2,1,"03:00:00",12,9,2020
11,1,3,3,1,"04:00:00",12,9,2020
16,0,3,5,3,"05:00:00",12,9,2020
34,1,23,21,12,"06:00:00",12,9,2020
50,2,46,41,16,"07:00:00",12,9,2020
83,5,36,59,26,"08:00:00",12,9,2020
71,18,57,57,29,"09:00:00",12,9,2020
110,12,68,59,53,"10:00:00",12,9,2020
151,8,85,69,64,"11:00:00",12,9,2020
162,22,97,62,82,"12:00:00",12,9,2020
143,9,114,88,78,"13:00:00",12,9,2020
160,23,79,77,81,"14:00:00",12,9,2020
155,15,77,64,85,"15:00:00",12,9,2020
145,17,68,47,67,"16:00:00",12,9,2020
145,16,87,44,86,"17:00:00",12,9,2020
139,15,68,52,78,"18:00:00",12,9,2020
125,10,53,42,67,"19:00:00",12,9,2020
85,17,36,46,45,"20:00:00",12,9,2020
87,9,29,15,43,"21:00:00",12,9,2020
55,7,33,20,36,"22:00:00",12,9,2020
45,5,23,10,32,"23:00:00",12,9,2020
40,4,6,5,21,"00:00:00",13,9,2020
21,0,4,4,12,"01:00:00",13,9,2020
10,1,4,2,7,"02:00:00",13,9,2020
3,0,3,1,5,"03:00:00",13,9,2020
7,1,0,2,3,"04:00:00",13,9,2020
10,0,4,3,3,"05:00:00",13,9,2020
23,1,16,19,5,"06:00:00",13,9,2020
53,1,28,20,11,"07:00:00",13,9,2020
44,5,28,33,26,"08:00:00",13,9,2020
103,5,46,59,36,"09:00:00",13,9,2020
122,10,59,52,56,"10:00:00",13,9,2020
155,13,79,48,76,"11:00:00",13,9,2020
169,24,116,66,115,"12:00:00",13,9,2020
180,14,112,62,118,"13:00:00",13,9,2020
138,28,100,82,117,"14:00:00",13,9,2020
157,28,98,80,93,"15:00:00",13,9,2020
145,18,82,80,71,"16:00:00",13,9,2020
137,29,84,95,78,"17:00:00",13,9,2020
145,23,79,79,85,"18:00:00",13,9,2020
174,17,91,86,63,"19:00:00",13,9,2020
137,7,63,46,42,"20:00:00",13,9,2020
67,5,30,19,37,"21:00:00",13,9,2020
68,5,15,17,36,"22:00:00",13,9,2020
32,2,8,5,18,"23:00:00",13,9,2020
18,0,7,3,8,"00:00:00",14,9,2020
10,0,2,3,4,"01:00:00",14,9,2020
6,0,2,8,3,"02:00:00",14,9,2020
3,2,2,0,3,"03:00:00",14,9,2020
7,0,1,1,0,"04:00:00",14,9,2020
23,1,11,26,2,"05:00:00",14,9,2020
91,5,85,75,14,"06:00:00",14,9,2020
240,15,127,137,24,"07:00:00",14,9,2020
332,22,166,218,65,"08:00:00",14,9,2020
157,18,93,122,33,"09:00:00",14,9,2020
81,8,46,54,24,"10:00:00",14,9,2020
106,11,51,45,32,"11:00:00",14,9,2020
145,10,71,62,44,"12:00:00",14,9,2020
156,13,66,41,95,"13:00:00",14,9,2020
148,16,73,55,102,"14:00:00",14,9,2020
171,19,82,71,111,"15:00:00",14,9,2020
212,28,108,61,170,"16:00:00",14,9,2020
307,29,180,63,200,"17:00:00",14,9,2020
271,20,140,68,187,"18:00:00",14,9,2020
192,18,93,45,120,"19:00:00",14,9,2020
123,9,57,23,56,"20:00:00",14,9,2020
78,7,28,12,59,"21:00:00",14,9,2020
39,1,18,11,26,"22:00:00",14,9,2020
34,2,20,5,20,"23:00:00",14,9,2020
13,0,3,4,6,"00:00:00",15,9,2020
5,1,2,3,6,"01:00:00",15,9,2020
1,0,0,1,2,"02:00:00",15,9,2020
5,0,1,0,1,"03:00:00",15,9,2020
7,0,1,3,0,"04:00:00",15,9,2020
18,1,11,17,4,"05:00:00",15,9,2020
104,9,90,68,14,"06:00:00",15,9,2020
237,10,118,142,29,"07:00:00",15,9,2020
342,20,176,233,50,"08:00:00",15,9,2020
170,15,72,128,26,"09:00:00",15,9,2020
96,9,49,51,21,"10:00:00",15,9,2020
108,8,52,33,42,"11:00:00",15,9,2020
154,12,38,63,78,"12:00:00",15,9,2020
138,14,48,42,88,"13:00:00",15,9,2020
137,17,83,31,77,"14:00:00",15,9,2020
155,20,77,43,111,"15:00:00",15,9,2020
216,19,131,50,173,"16:00:00",15,9,2020
392,30,167,70,255,"17:00:00",15,9,2020
336,26,173,84,220,"18:00:00",15,9,2020
286,20,103,86,113,"19:00:00",15,9,2020
187,14,73,77,78,"20:00:00",15,9,2020
120,11,54,22,57,"21:00:00",15,9,2020
73,4,43,13,35,"22:00:00",15,9,2020
43,1,19,10,26,"23:00:00",15,9,2020
19,1,6,4,13,"00:00:00",16,9,2020
9,0,3,4,4,"01:00:00",16,9,2020
6,3,0,1,2,"02:00:00",16,9,2020
5,0,0,1,3,"03:00:00",16,9,2020
15,0,1,5,1,"04:00:00",16,9,2020
23,1,11,13,2,"05:00:00",16,9,2020
104,4,95,72,20,"06:00:00",16,9,2020
257,16,144,184,33,"07:00:00",16,9,2020
387,36,204,228,58,"08:00:00",16,9,2020
174,14,117,131,32,"09:00:00",16,9,2020
104,11,57,52,43,"10:00:00",16,9,2020
114,19,58,42,58,"11:00:00",16,9,2020
163,10,76,71,77,"12:00:00",16,9,2020
171,14,91,62,76,"13:00:00",16,9,2020
145,23,70,60,109,"14:00:00",16,9,2020
148,19,35,55,99,"15:00:00",16,9,2020
216,17,15,62,163,"16:00:00",16,9,2020
398,18,120,52,239,"17:00:00",16,9,2020
285,21,123,71,220,"18:00:00",16,9,2020
178,13,112,56,74,"19:00:00",16,9,2020
163,8,69,25,90,"20:00:00",16,9,2020
80,5,38,25,60,"21:00:00",16,9,2020
71,4,27,27,43,"22:00:00",16,9,2020
47,3,11,8,27,"23:00:00",16,9,2020
13,3,1,2,14,"00:00:00",17,9,2020
6,0,2,2,10,"01:00:00",17,9,2020
2,0,0,3,3,"02:00:00",17,9,2020
3,0,0,0,1,"03:00:00",17,9,2020
7,1,1,2,4,"04:00:00",17,9,2020
21,0,12,19,3,"05:00:00",17,9,2020
112,4,101,71,14,"06:00:00",17,9,2020
257,12,123,142,41,"07:00:00",17,9,2020
347,31,183,215,76,"08:00:00",17,9,2020
189,17,107,113,40,"09:00:00",17,9,2020
98,10,53,62,24,"10:00:00",17,9,2020
130,11,59,51,44,"11:00:00",17,9,2020
151,19,76,94,75,"12:00:00",17,9,2020
154,17,78,62,88,"13:00:00",17,9,2020
159,13,62,64,91,"14:00:00",17,9,2020
195,23,83,79,109,"15:00:00",17,9,2020
209,16,139,75,160,"16:00:00",17,9,2020
385,19,162,83,249,"17:00:00",17,9,2020
305,32,172,100,225,"18:00:00",17,9,2020
212,15,77,73,131,"19:00:00",17,9,2020
163,18,85,52,96,"20:00:00",17,9,2020
94,14,57,30,58,"21:00:00",17,9,2020
72,8,31,19,51,"22:00:00",17,9,2020
57,5,16,21,41,"23:00:00",17,9,2020
25,0,11,9,25,"00:00:00",18,9,2020
9,0,3,2,8,"01:00:00",18,9,2020
4,0,3,1,1,"02:00:00",18,9,2020
4,0,1,0,2,"03:00:00",18,9,2020
10,1,3,3,3,"04:00:00",18,9,2020
22,0,12,19,5,"05:00:00",18,9,2020
106,10,81,55,15,"06:00:00",18,9,2020
233,8,130,141,31,"07:00:00",18,9,2020
307,30,176,183,62,"08:00:00",18,9,2020
168,15,85,89,27,"09:00:00",18,9,2020
106,10,58,62,36,"10:00:00",18,9,2020
98,19,64,45,46,"11:00:00",18,9,2020
156,13,77,62,63,"12:00:00",18,9,2020
157,14,88,53,93,"13:00:00",18,9,2020
145,11,80,49,100,"14:00:00",18,9,2020
173,13,81,38,115,"15:00:00",18,9,2020
219,20,107,42,139,"16:00:00",18,9,2020
270,24,150,63,198,"17:00:00",18,9,2020
221,4,85,54,122,"18:00:00",18,9,2020
219,8,84,52,87,"19:00:00",18,9,2020
161,5,53,34,67,"20:00:00",18,9,2020
79,5,44,26,49,"21:00:00",18,9,2020
55,4,29,20,42,"22:00:00",18,9,2020
59,3,22,12,44,"23:00:00",18,9,2020
48,5,11,7,19,"00:00:00",19,9,2020
17,1,5,6,7,"01:00:00",19,9,2020
10,1,3,4,10,"02:00:00",19,9,2020
12,0,6,1,6,"03:00:00",19,9,2020
14,0,2,4,4,"04:00:00",19,9,2020
7,1,2,3,3,"05:00:00",19,9,2020
39,2,25,23,16,"06:00:00",19,9,2020
56,5,47,34,16,"07:00:00",19,9,2020
70,11,33,37,27,"08:00:00",19,9,2020
84,10,52,56,49,"09:00:00",19,9,2020
115,16,70,56,41,"10:00:00",19,9,2020
110,16,65,48,42,"11:00:00",19,9,2020
135,18,70,60,78,"12:00:00",19,9,2020
135,18,83,72,89,"13:00:00",19,9,2020
177,27,88,79,98,"14:00:00",19,9,2020
155,13,66,49,72,"15:00:00",19,9,2020
116,13,56,45,90,"16:00:00",19,9,2020
103,18,67,62,87,"17:00:00",19,9,2020
165,8,71,60,89,"18:00:00",19,9,2020
121,11,69,51,64,"19:00:00",19,9,2020
79,5,41,46,49,"20:00:00",19,9,2020
64,10,34,22,47,"21:00:00",19,9,2020
44,4,22,15,29,"22:00:00",19,9,2020
54,3,13,9,18,"23:00:00",19,9,2020
21,1,9,8,13,"00:00:00",20,9,2020
14,1,5,2,8,"01:00:00",20,9,2020
8,0,0,2,4,"02:00:00",20,9,2020
5,0,0,1,3,"03:00:00",20,9,2020
4,0,1,1,1,"04:00:00",20,9,2020
3,0,1,1,3,"05:00:00",20,9,2020
28,3,11,14,10,"06:00:00",20,9,2020
35,2,25,29,20,"07:00:00",20,9,2020
46,4,20,24,32,"08:00:00",20,9,2020
66,3,39,40,41,"09:00:00",20,9,2020
90,13,68,53,52,"10:00:00",20,9,2020
96,25,77,62,75,"11:00:00",20,9,2020
170,22,102,65,83,"12:00:00",20,9,2020
146,30,93,69,87,"13:00:00",20,9,2020
149,15,104,50,85,"14:00:00",20,9,2020
154,20,107,55,78,"15:00:00",20,9,2020
130,16,81,91,67,"16:00:00",20,9,2020
117,6,68,57,73,"17:00:00",20,9,2020
134,20,63,34,55,"18:00:00",20,9,2020
136,10,62,30,47,"19:00:00",20,9,2020
82,11,48,26,51,"20:00:00",20,9,2020
53,6,31,8,34,"21:00:00",20,9,2020
36,2,21,14,18,"22:00:00",20,9,2020
18,3,11,5,16,"23:00:00",20,9,2020
9,1,1,4,4,"00:00:00",21,9,2020
4,0,1,2,3,"01:00:00",21,9,2020
1,0,2,1,3,"02:00:00",21,9,2020
